track_id,track_name,artist_names,album_id,album_name,album_release_date,release_year,artist_ids,duration_ms,album_total_tracks,track_popularity,genre,gender
6yEAAIEHu4GcUFptg5W9kI,don't you (forget about me),simple minds,2yrEJ5xNvTdEEFuTtcku9M,the breakfast club,1985-01-01 00:00:00+00:00,1985,6hN9F0iuULZYWXppob22Aj,260866,10,55,new wave,unknown
5HAv1Ckfe50DUjv8ghwTrz,escapade,janet jackson,4OD3LU6001esAtFshDX46M,rhythm nation 1814,1989-09-19 00:00:00+00:00,1989,4qwGe91Bz9K2T8jXTZ815W,283933,20,55,new jack swing,female
74jMwg2zsFMICzW3Wems6h,"bump, bump, bump (feat. p. diddy)",b2k; diddy,5DimfXX31HuU0yxW0Ca5Uj,greatest hits,unknown,0,51d3rUlLuMh7EW09aMe7yj; 59wfkuBoNyhDMQGCljbUbA,282533,10,55,east coast hip hop; hip hop,group
2dEVFDQ9Z9Gyl73yhoKl65,look away - 2009 remaster,chicago,1Z9Rlkd9LAYTZcU2TU7BZY,chicago 19 (expanded edition),1988-06-20 00:00:00+00:00,1988,3iDD7bnsjL9J4fO298r0L0,242960,13,55,soft rock; yacht rock,unknown
11VApNQCWLJdzxWrlmwzUa,say so (feat. nicki minaj),doja cat; nicki minaj,2cpCmPs5Efp7w7Cv0LKcuG,say so (feat. nicki minaj),2020-05-01 00:00:00+00:00,2020,5cj0lLjcoR7YOSnhnX0Po5; 0hCNtLu0JehylgoiP8L4Gh,206220,1,55,unknown,group
6UaocmOO1bO7YwfHv9Kqcy,midnight train to georgia,gladys knight & the pips,1KedFSRT6J8cWV4cCG06kE,the way we were: the best of gladys knight & the pips,2009-03-26 00:00:00+00:00,2009,0TF2NxkJZPQoX1H53rEFM1,280093,36,55,classic soul; motown; northern soul; soul,unknown
3F2YXxSOC9dPmxXdrh6mYl,hold on to the nights,richard marx,3C2cO3wo4f2bLzOpFypgmZ,richard marx,1987-01-01 00:00:00+00:00,1987,0grdhNhiRLFBaFVyybqsj6,316040,10,55,soft rock,male
6Hy22YDN9HJMRlJP1LwnJy,duke of earl,gene chandler,2VmU63FIBsGgQYItCvsYkl,the duke of earl,1962-01-01 00:00:00+00:00,1962,52uMkSFt2RVO6XxTEt5VeW,147841,23,54,doo-wop; northern soul,male
4dhPbGPssNpV6pSEtgTmO7,heaven,bryan adams,7LPkGn9WJkguua8oZtaHxa,reckless,1984-11-05 00:00:00+00:00,1984,3Z02hBLubJxuFJfhacLSDc,245148,10,54,unknown,male
0X3d9gx7UDYgcwwkgTeNLR,seasons in the sun,terry jacks,2JcwQwy2KY3CEIzHUC30wG,radio hits of the '70s,2006-07-18 00:00:00+00:00,2006,09dDdtfi4mWLdC2BHOrIrl,209346,13,54,unknown,male
5AMvBCtX2rspUdoeJ9IsPN,wild wild west (feat. dru hill & kool mo dee),will smith; dru hill; kool moe dee,38ZO2nTo4L4PNtubKwtiAk,willennium,1999-11-16 00:00:00+00:00,1999,41qil2VaGbD194gaEcmmyx; 1255GTUKNCLCTvH9ctD4cT; 2RE8NwNxsOyuNZDD0jRxHP,268453,15,54,east coast hip hop; new jack swing; old school hip hop; quiet storm; r&b,group
3IDsegNBHC4pjGCOMTQYlU,"baby, baby",amy grant,6YbWlg2x8aIHASDTunWF8H,heart in motion,unknown,0,72Nhcx7prNk2ZCxhx0Y5es,236973,11,54,ccm; christian; christmas,female
5KG2ahk1cONbHvg3dBdTbx,mr. lonely,bobby vinton,4qK4QZUSp8QdoMEm9mrzyA,the best of bobby vinton,2004-06-22 00:00:00+00:00,2004,6bOYtKnpLPQSfMpS2ilotK,161373,14,54,adult standards; doo-wop,male
4gxs9En3aoaOm2J5wNMMm9,i feel fine - remastered 2009,the beatles,6126O4XLYAfzU3961ziahP,the beatles 1962 - 1966 (remastered),1973-04-01 00:00:00+00:00,1973,3WrFJ7ztbogyGnTHbHJFl2,140400,26,54,classic rock; psychedelic rock,unknown
5ZaDUleherOLBbHk2PU1Kr,another day in paradise - 2016 remaster,phil collins,1t89giOgPycfALwe2NuVf8,...but seriously (2016 remaster),1989-11-20 00:00:00+00:00,1989,4lxfqrEsLX6N1N4OCSkILp,323040,12,54,soft rock,male
6FEKEO3y7QFcMwoGeR0GtU,crimson & clover,tommy james & the shondells,5IL9KRDDd1L4m6f9SKS0yN,tommy james and the shondells: anthology,unknown,0,01hRNr3yF5bYnPq4wZ88iI,209800,27,54,unknown,unknown
3NpsJc5SOINskuK3z08Q9C,no scrubs,tlc,04LFXnEBkVE6mZfxGeCLbM,fanmail,1999-02-23 00:00:00+00:00,1999,0TImkz4nPqjegtVSMZnMRq,214440,17,54,unknown,unknown
263Iuyk08ks1v6FIudUIGD,get off of my cloud - mono version,the rolling stones,2p2xSwHP4rTPzNCaOveDIP,december’s children (and everybody’s),1965-12-04 00:00:00+00:00,1965,22bE4uQ6baNwSHPVcDxLCe,175080,12,54,classic rock; rock,unknown
7tqQI7nmRAqX0g8bIYDXmF,(just like) starting over - remastered 2010,john lennon,1NWA2fPLUAW5df7UGI5thp,double fantasy,1980-11-17 00:00:00+00:00,1980,4x1nvY2FN8jxqAFA0DA02H,236546,14,54,christmas,male
6jrp8qBMJO6vhAeYVAsdk9,cold hearted,paula abdul,7zduRJgS6v79QmNUhKGozu,forever your girl,1988-01-01 00:00:00+00:00,1988,4PpmBoqphQusNFsxuVKb6j,231400,10,53,unknown,female
1rIy3lkFJnMsTLZpxFmYU8,release me,wilson phillips,1Xi55xFMaymXdSWshmxhw2,wilson phillips,1990-05-08 00:00:00+00:00,1990,1yMYjh77WgOVafRkI50mim,295693,10,53,unknown,unknown
2d7fRuDlFZfKIoSuf8bhGv,3,britney spears,2ti2e8J05nwg9ikcMjW8aS,the essential britney spears,2014-07-29 00:00:00+00:00,2014,26dSoYclwsYLMAKD3tpOr4,205533,32,53,pop,female
2sZIclzhHlH8tzf7wry9hK,harper valley p.t.a.,jeannie c. riley,43obe0SQxjP4aFRyyj3QRg,harper valley p.t.a. (the plantation recordings 1968-70),2013-09-30 00:00:00+00:00,2013,3MIwMeYV8vmgQFbbRiJTp2,194400,58,53,classic country,female
3GGcwG519BTMdvMeFy7meT,lady marmalade,patti labelle,2fgrmnOGJzwU79xlHe4Iub,best of patti labelle,unknown,0,0ty0xha1dbprYIUAQufkFn,235266,8,53,philly soul; quiet storm,female
2GOGDZ9wAJbmznIstAxiU4,everybody wants to rule the world,tears for fears,7y7459SFZReE5Wec4hejv5,songs from the big chair,1985-02-25 00:00:00+00:00,1985,4bthk9UfsYUYdcFyqxmSUU,251480,8,53,new wave; synthpop,unknown
7D97JnBT73FWUh9KmRvP9M,if you wanna be happy,jimmy soul,52RYT3SK1MzjGDOfcDupUA,"frank guida presents: jimmy soul ""if you wanna be happy""",2012-01-10 00:00:00+00:00,2012,7k4MYPtpz3fAViMuuLi9ry,143000,10,53,unknown,male
6poribUG9PSY1eudyCjJTS,open your heart,madonna,6fmnT17jc2Sc69q3nza1eD,true blue,1986-06-30 00:00:00+00:00,1986,6tbjWDEIzxoDsBA1FuhfPW,253453,11,53,unknown,female
270N4xGB60dza0AoB1tT9a,caribbean queen (no more love on the run),billy ocean,0gNeqVQyUq6SYzVSq7Suuo,suddenly (expanded edition),1984-09-12 00:00:00+00:00,1984,5IDs1CK15HegSAhGEbSYXo,475226,13,53,yacht rock,male
58pTPJPBjw1xL9OcLcQczU,i remember everything (feat. kacey musgraves),zach bryan; kacey musgraves,6iiQFr91jK794wZRDMSXkp,i remember everything (feat. kacey musgraves),2023-08-24 00:00:00+00:00,2023,40ZNYROS4zLfyyBSs2PGe2; 70kkdajctXSbqSMJbQO424,227195,1,53,country; red dirt,group
6MyRJF1ttIyBTFLoqzCRwV,grillz,nelly; paul wall; ali & gipp,4HoOCDgXlVRn7WfRtn4fMC,sweatsuit,2005-11-25 00:00:00+00:00,2005,2gBjLmx6zQnFGQJCAQpRgw; 0k7Xl1pqI3tu8sSEjo5oEg; 01ZpL2TZ4QxYNDLc70RIiT,271160,17,53,crunk; southern hip hop,group
3lGBRoe3c6oV398Xwgf7c7,the tide is high - remastered 2001,blondie,1VuNXmZV6eIfUwglRlM9Ya,autoamerican (remastered 2001),1980-11-01 00:00:00+00:00,1980,4tpUmLEVLCGFr93o8hFFIB,280266,15,53,unknown,unknown
4oV4dVj0evVFhjPLvUz8w8,mandy,barry manilow,2GAmoT3vdSG2OKA1pwFjwG,ultimate manilow,2002-02-04 00:00:00+00:00,2002,3alW3LYQS8K29z8C8NSLIX,197733,20,53,adult standards; yacht rock,male
4PEeZ2U4UfP2Jo8EtIOjus,96 tears,? & the mysterians,0wyrlx6SxiNFuTpmfwH7cr,96 tears,unknown,0,3ZZHB1Xh2PM88QTMiqHB62,176866,12,53,acid rock; garage rock; proto-punk,unknown
7lY8aoN3wUR3NY4nUwigPv,"paint it, black - (original single mono version)",the rolling stones,1IeXdR2ptc5Jhxmko89CgE,singles 1965-1967,2004-07-12 00:00:00+00:00,2004,22bE4uQ6baNwSHPVcDxLCe,224133,25,52,classic rock; rock,unknown
2QlPByrmEO9XciNBXCrawR,roll with it,steve winwood,6EGZHq3euiuESgxmzhIfSN,roll with it,1988-01-01 00:00:00+00:00,1988,5gxynDEKwNDgxGJmJjZyte,320733,8,52,soft rock; yacht rock,male
3RJof5CojqlbgZ5adHw50O,when i'm with you,sheriff,23sISo3WqoIysj2AHHem3V,sheriff,1982-01-01 00:00:00+00:00,1982,5jllns7VtBfhF3AyjvZP8d,238040,10,52,glam metal,unknown
0ZjTS5zoXFR2w9QMRweDhs,what a fool believes,the doobie brothers,0WV0QzJJowSjqZ6C9KlrcR,"best of the doobies, volume ii",1995-06-27 00:00:00+00:00,1995,39T6qqI0jDtSWWioX8eGJz,219573,10,52,classic rock; soft rock; southern rock; yacht rock,unknown
2qh2VGAOYFXLsMbdATRf6w,rock me gently,andy kim,1yBUWYxGG5j1fjzSkrMY0C,greatest hits,2008-01-01 00:00:00+00:00,2008,5MYBNUKoFf9LAg30ByaBli,208333,13,52,unknown,male
6UjlpJhUqOQqv0hrb38IDI,best of my love,the emotions,30OwtFBugzMGsAYhXzEBEP,the best of the emotions: best of my love,unknown,0,64CuUOOirKmdAYLQSfaOyr,219933,16,52,disco; motown,unknown
3t4EJY6cTsb6FyP1EQzajK,baby don't forget my number,milli vanilli,6s8bfXrXEqaFFmAi02m7k4,all or nothing,1988-11-14 00:00:00+00:00,1988,3vRclCt9VnNhYIxFMQCxuM,249640,13,52,unknown,unknown
1lKS7SZQ7r5vOChLwJurmm,shake ya tailfeather (feat. p. diddy & murphy lee) - 2016 remaster,nelly; murphy lee; diddy,52TqKxbJkOBsbjKxlKgLwu,bad boy 20th anniversary box set edition,2016-08-12 00:00:00+00:00,2016,2gBjLmx6zQnFGQJCAQpRgw; 07W0YfsvHM7Mw7Bq48Mb0A; 59wfkuBoNyhDMQGCljbUbA,293666,80,52,east coast hip hop; hip hop,group
4FdDorlbJTVHcH3djLbIfn,ode to billie joe,bobbie gentry,05I1EsreLq47JU8pypj7TR,ode to billie joe,1967-08-21 00:00:00+00:00,1967,4E9w0bms6HcEppFlWjeW2d,255001,10,52,unknown,female
3ohLnESFgYACPMCkoTOzqE,the twist,chubby checker,4I4NKz4jIy7hYke8jvCpPA,the best of chubby checker 1959-1963,2005-01-01 00:00:00+00:00,2005,7qQJQ3YtcGlqaLg5tcypN2,153760,24,52,rock and roll,male
0NpvdCO506uO58D4AbKzki,sherry,frankie valli & the four seasons,0NUEQILaBzavnzcMEs4buZ,the very best of frankie valli & the 4 seasons,2003-01-14 00:00:00+00:00,2003,6mcrZQmgzFGRWf7C0SObou,152160,20,52,doo-wop; motown; northern soul,unknown
537yo062QIz16oQOgxmul3,human,the human league,5PHV7kFMuDYufMWOy68gNx,crash,unknown,0,1aX2dmV8XoHYCOQRxjPESG,265320,13,52,new wave; synthpop,unknown
7fLkHVJAJLENmSvhrEHZxV,a whole new world (aladdin's theme),peabo bryson; regina belle; disney,29EiOQJnxWlX5nVOWQpu3u,aladdin (original motion picture soundtrack),1992-01-01 00:00:00+00:00,1992,49iKbKGqgn8OESkW5WduX0; 3J9tQvcK0bY3CcVcgRELxH; 3xvaSlT4xsyk6lY1ESOspO,250400,21,52,quiet storm,group
6gpEUabUe4Qtc0jek4BC50,burn - radio mix,usher,5adyyJ9rxUeRoDcCz19Ke1,burn,2004-03-08 00:00:00+00:00,2004,23zg3TcAtWQy7J6upgbUnj,256653,2,51,r&b,male
3JjY2L2bqql54j1SjnjQ23,(can't live without your) love and affection - remastered 2017,nelson,3bF75h2NG3y918xMulJ2UI,after the rain (remastered),1990-06-26 00:00:00+00:00,1990,5jJcbGPjjyEhAoU02ynHaA,236435,10,51,aor; arena rock; glam metal; glam rock,male
3wsPg2KrRYZFi0inIFa41x,do ya think i'm sexy,rod stewart,5A6h58VvAuMEhrWK7XxGdh,do ya think i'm sexy? / scarred and scared,unknown,0,2y8Jo9CKhJvtfeKOsYzRdT,325813,2,51,soft rock,male
6aL6pPBaTMGgM558mplSnj,i can't get next to you,the temptations,2CabyXUOSQqxUaPEw2FrnK,puzzle people,1969-01-01 00:00:00+00:00,1969,3RwQ26hR2tJtA8F9p2n7jG,174933,11,51,classic soul; motown; soul,unknown
5KNbCF0FpIWuPE8x6bhGgw,you're in love,wilson phillips,1Xi55xFMaymXdSWshmxhw2,wilson phillips,1990-05-08 00:00:00+00:00,1990,1yMYjh77WgOVafRkI50mim,291866,10,51,unknown,unknown
4c68Z9wLdHc36y3CNjwQKM,southern nights,glen campbell,5MrXG5mhgenrHar4S8iQdy,glen campbell - the capitol years 1965 - 1977,2011-01-01 00:00:00+00:00,2011,59hLmB5DrdihCYtNeFeW1U,178640,46,51,classic country,male
67YIAxlMlfSNmbnt83zGKh,i'll be there for you,bon jovi,7CNtnpBoG1lsUBWwpnJjwv,new jersey,1988-09-13 00:00:00+00:00,1988,58lV9VcRSjABbAbfWS6skp,346586,12,51,glam metal; rock,unknown
78VG6M1i7JQXBdygmWFwye,everybody loves somebody,dean martin,6anBFHbt3PaNwDKWbsVkzG,the reprise years,2013-11-19 00:00:00+00:00,2013,49e4v89VmlDcFCMyDv9wQ9,161640,40,51,adult standards; big band; christmas; swing music,male
1xvGuRbLxTkpb5UdUG7HME,could've been,tiffany,0ORrRtBqjERyBBZWSsSw9C,tiffany,1987-01-01 00:00:00+00:00,1987,4C3uGP8vRDzxrhJxZiOjTe,212693,10,51,unknown,female
68K0qD0VDqdm0eWXsGqnvM,i knew i loved you,savage garden,5S4ycMpNlcTpLaO7u6mkkb,truly madly completely - the best of savage garden,2005-11-01 00:00:00+00:00,2005,3NRFinRTEqUCfaTTZmk8ek,251253,17,51,unknown,unknown
2x45xqISlmmDJqxOqr8BuS,with or without you - remastered 2007,u2,5vBZRYu2GLA65nfxBvG1a7,the joshua tree,1987-03-10 00:00:00+00:00,1987,51Blml2LZPmy7TTiAg47vQ,295520,11,51,rock,unknown
5tcR6nVpY1JRDyDcK0K60f,oh girl,the chi-lites,3sTSxqixe7nXq5STqXOGD3,the ultimate chi-lites,unknown,0,7BFr36uI1dzJyo6tpa5Ued,217520,35,51,classic soul; motown; philly soul; soul,unknown
3l2hbXdvmaH3tUd3qWLKgm,i am woman,helen reddy,1gzSC9J3Ffyl2m2MCVO4c1,i am woman,unknown,0,0Sq7oGrYEe0BDmb13wgjOO,205880,10,51,unknown,female
0Ui8KPWZbJJQ2Y0CIQuVqX,paperback writer - remastered 2015,the beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (remastered),2000-11-13 00:00:00+00:00,2000,3WrFJ7ztbogyGnTHbHJFl2,138200,27,51,classic rock; psychedelic rock,unknown
4mOLsya7jOsaONExOxpryV,out of touch,daryl hall & john oates,5HzH1Tj5Zg77b5proAft1c,big bam boom (expanded edition),unknown,0,77tT1kLj6mCWtFNqiOmP9H,261000,13,51,soft rock; yacht rock,unknown
5PuAFxKmqG72uKyoo11zpQ,(you're) having my baby,paul anka; odia coates,5yekdvOvjZ0Zptw76gpL95,anka,unknown,0,7ceUfdWq2t5nbatS6ollHh; 3UgUTRbDBLMcRCantpTWIe,156293,10,51,adult standards; northern soul,group
7z38bideBRvGAgjXe2SECm,opposites attract,paula abdul,7zduRJgS6v79QmNUhKGozu,forever your girl,1988-01-01 00:00:00+00:00,1988,4PpmBoqphQusNFsxuVKb6j,265373,10,51,unknown,female
4twhYPDyCP6ICeW3TtQVxP,lovin' you,minnie riperton,1Zc6fY5TjkirFsQIeX7KFL,capitol gold: the best of minnie riperton,1993-01-01 00:00:00+00:00,1993,2i1IdHG5w0wiSmJGoqAGlj,203506,17,50,unknown,female
2fKPqAXWZmXcWiEVxqIuFD,20 cigarettes,morgan wallen,1o844O5I0qVpZKiePtIGcF,i’m the problem,2025-05-16 00:00:00+00:00,2025,4oUHIQIBe0LHzYfvXNW4QM,160901,37,50,country,male
1mP8BJQBRZWjSQLVmxQEyG,there'll be sad songs (to make you cry),billy ocean,7oUQQI3USlnBTUeN6KXXoo,love zone (expanded edition),unknown,0,5IDs1CK15HegSAhGEbSYXo,292680,13,50,yacht rock,male
2WUEArGyLZm29UQ1PT7i3F,wait for u (feat. drake & tems),future; drake; tems,2pj2wbzFFzIYaOg2wuOK2Z,wait for u (feat. drake & tems),2022-04-27 00:00:00+00:00,2022,1RyvyyTE3xzB2ZywiAwp0i; 3TVXtAsR1Inumwj472S9r4; 687cZJR45JO7jhk1LHIbgq,189893,1,50,afro r&b; afrobeat; afrobeats; alté; rap,group
4r5VaK6H1bq0cTGPMTN97Z,miss you much,janet jackson,4OD3LU6001esAtFshDX46M,rhythm nation 1814,1989-09-19 00:00:00+00:00,1989,4qwGe91Bz9K2T8jXTZ815W,252333,20,50,new jack swing,female
2QVHmiFTjFsHyxONRdbkcq,how do you talk to an angel?,the heights,1aF9JPXdMLYIBOSDbPYdBD,the heights,1992-01-01 00:00:00+00:00,1992,3VvCoGaJ64OBTnhiqta7XL,227266,14,50,unknown,unknown
49nBXQzYNyjoBmUda3ezMf,whatever gets you thru the night - remastered 2010,john lennon,3n1j9GslH8h0jIx7NRUIX4,walls and bridges,1974-09-26 00:00:00+00:00,1974,4x1nvY2FN8jxqAFA0DA02H,207306,12,50,christmas,male
6vXZs9rEQF7Nd6O8Ue7NrT,are you lonesome tonight,elvis presley,5Iec810oL6PorbyBVjLnmD,"elvis' golden records, vol. 3",1963-08-11 00:00:00+00:00,1963,43ZHCT0cAZBISjO8DG9PnE,187026,12,50,rock and roll; rockabilly,male
6TSM5vkz0WzyZsNAKKYDcw,someday,mariah carey,5SwNGsGw1I8H361DKiYnnn,mariah carey,1990-06-12 00:00:00+00:00,1990,4iHNK0tOyZPYnBU7nGAgpQ,246106,11,50,christmas,female
637V2ymBt4Ljlbz4EmRys8,this used to be my playground,madonna,7kUiJdXqLkMTkpY0PmXUv5,something to remember,1995-11-17 00:00:00+00:00,1995,6tbjWDEIzxoDsBA1FuhfPW,310266,14,50,unknown,female
56BSwBKWHYldQOgYLHiehs,magic,olivia newton-john,0dWzFLXRM8F1IsEYdKopAa,xanadu,1980-01-01 00:00:00+00:00,1980,4BoRxUdrcgbbq1rxJvvhg9,271666,10,49,unknown,female
3tm6LVXZJg0lG4hQm5ytrT,brand new key,melanie,0d0QHnq1JlNiBTQhC1eKRS,beautiful people: the greatest hits of melanie,1999-07-01 00:00:00+00:00,1999,6sOP8RUFR0q0nBOBOXGdBK,144866,19,49,unknown,female
1lmfsSEuxU4PpT739Kihno,rock your baby,george mccrae,1CLu46lCKx33IIzPganjtk,the very best of george mccrae,2003-02-28 00:00:00+00:00,2003,6oV3BNm1Gj2GGgpYknc5TN,200053,18,49,classic soul; disco,male
2drQ6wg2hdl6RDslarifh8,one more try,timmy t,2ChU1JJwMIAMMCYJi6ovMl,time after time,1990-03-15 00:00:00+00:00,1990,5gqcLXiJcBVEduXVle7JN1,209426,9,49,freestyle; funk melody; latin hip hop,male
1cOj24fUMnBSXhtp7waHVW,"that's what friends are for (with elton john, gladys knight & stevie wonder)",dionne warwick; elton john; gladys knight; stevie wonder,0HpZFxWfSL8V4wzEtUvGFo,greatest hits 1979-1990,1989-10-31 00:00:00+00:00,1989,2JSjCHK79gdaiPWdKiNUNp; 3PhoLpVuITZKcymswpck5b; 2aXiJJHJei5BmCykxI37y0; 7guDJrEfX3qb6FEbdPA5qi,256466,12,49,classic soul; motown; soul,group
3w3rLh6wmne91BS2rwgcog,sad eyes - remastered 2002,robert john,48PU11yPb5ZWZ7cOHDXOxo,classic masters,unknown,0,3pbKylceBTiUa0fZk4J4sJ,253213,8,49,soft rock; yacht rock,male
3uqEiaO6MUoM89nLSIs05c,hanky panky - single version,tommy james & the shondells,41ZlNC1lzHGUyI558jhWNd,hanky panky,unknown,0,01hRNr3yF5bYnPq4wZ88iI,172400,12,49,unknown,unknown
2wmnubOPY1hyR4fSaZ9o1T,i'm too sexy,right said fred,78u5gGU8ALR3TuvEVWV3tH,up,1992-07-11 00:00:00+00:00,1992,15ajdFAi5bjj5pS9laBfBL,170493,10,49,unknown,unknown
1hFtJ5rV3aAm58ErijHdFO,i don't wanna cry,mariah carey,5SwNGsGw1I8H361DKiYnnn,mariah carey,1990-06-12 00:00:00+00:00,1990,4iHNK0tOyZPYnBU7nGAgpQ,288826,11,48,christmas,female
027tq4cWr0kRxLTfdxvM1L,4 seasons of loneliness,boyz ii men,4zLchzG29ngh0MJgiy5GQx,evolution,1997-03-23 00:00:00+00:00,1997,6O74knDqdv3XaWtkII7Xjp,292400,13,48,new jack swing; quiet storm; r&b,unknown
39zODpVtRvghMyfNjZ3BVK,stuck on you,elvis presley,5Iec810oL6PorbyBVjLnmD,"elvis' golden records, vol. 3",1963-08-11 00:00:00+00:00,1963,43ZHCT0cAZBISjO8DG9PnE,139640,12,48,rock and roll; rockabilly,male
0tS7Mli5NtOcpeCqC25GWd,love is blue,paul mauriat,6iQAXag0ioZ8VDguSYvyvP,paul mauriat. grandes exitos,2011-02-06 00:00:00+00:00,2011,5Oj26LEf8jdgR2woWEjlhi,156519,24,48,easy listening; orchestral,male
4Wr14AISsCuBGdkA6rids4,fly robin fly,silver convention,7oBAC7hVvGjIOWYyPpRYYI,fly robin fly,2010-09-20 00:00:00+00:00,2010,5QHvbEwccF3WANUD5lEIuA,230920,14,48,disco,unknown
2exGHTlYAUQ5UX4e7Uqc79,"i'll be there (feat. trey lorenz) - live at mtv unplugged, kaufman astoria studios, new york - march 1992",mariah carey; trey lorenz,0jpGebANqbNNKbWHq2XhEM,mtv unplugged ep,1992-04-30 00:00:00+00:00,1992,4iHNK0tOyZPYnBU7nGAgpQ; 23kP8xlQifcAV4nd84iHbW,282373,7,48,christmas,group
1MR7XamWS0XH6vZxeeRdE0,take good care of my baby - 1990 remastered,bobby vee,434hmQ0GM7ynBeMZz5BSQ3,the legendary masters series,2011-01-01 00:00:00+00:00,2011,5MX2l6ewjOaeWn1lYNhzlO,150866,28,48,doo-wop; rock and roll,male
2vhW1OmaZDYi63Da9d8R5o,show and tell,al wilson,63NKHtOychyEccShIws1KA,show and tell: the best of al wilson,2006-08-24 00:00:00+00:00,2006,2RwV62DIxFGEn8aWO3iaMM,207986,18,48,classic soul; motown; northern soul; yacht rock,male
4f4RRYN3R7glPElFjeoUnC,the night chicago died,paper lace,4wcSa3LqH3JOQC7DTVIzpp,billy don't be a hero,2008-06-01 00:00:00+00:00,2008,33W24YuaMUEk85MwRX6cRs,203333,2,48,unknown,unknown
2CycawdBZIDL2cxtjhfztA,tie a yellow ribbon round the ole oak tree (feat. tony orlando),tony orlando & dawn; tony orlando,3AI2VvX3lZCuSWTRz0NzZD,legends,2005-08-15 00:00:00+00:00,2005,72NXpYBIaTfEeAAsxXLs0P; 6PNZ6ZfwWLiUA2BrranFl3,207360,45,48,unknown,group
6NBGabiAuQklrfkufcOqlN,justify my love,madonna,5MzwGwnO9gkh0z6Nl4FF8h,the immaculate collection,unknown,0,6tbjWDEIzxoDsBA1FuhfPW,300826,17,48,unknown,female
7kllQQPam6HumbUCIPSvHJ,t.s.o.p. (the sound of philadelphia) (feat. the three degrees),mfsb; the three degrees,6x6beV2H3fTTL2ovxA3iVQ,love is the message,1973-12-01 00:00:00+00:00,1973,2mknvtcck8i82nKxDPDibv; 2zpFG5cvw00QmrYTUsjApa,222346,8,48,disco; motown; philly soul,group
4MAxWahEbzU8m4bD6mSZg9,you're sixteen (you’re beautiful and you’re mine),ringo starr,6zjenDV68SpvM3oEhorTDm,ringo,1973-01-01 00:00:00+00:00,1973,6DbJi8AcN5ANdtvJcwBSw8,169693,13,48,unknown,male
1LeDn7zwuFLzqbqNiZ53an,la bamba,los lobos,1WXtfqXeeROVckzEtoYvdk,la bamba (original motion picture soundtrack),1987-01-01 00:00:00+00:00,1987,6OWapcJm9xd55ci9CYbAuT,174200,12,48,roots rock,unknown
1Tr5FhvxC4IlRXYJHCXJdZ,creepin',metro boomin; the weeknd; 21 savage,3P2UkOkqWp8ucd1EOnVAH7,creepin' (remix),2023-03-17 00:00:00+00:00,2023,0iEtIxbK0KxaSlF7G42ZOp; 1Xyo4u8uXC1ZmMpatF05PJ; 1URnnhqYAYcrqrcwql10ft,221520,3,48,east coast hip hop; hip hop,group
5rOAMKWl4YF5HSEpGiQ8Y4,bad medicine,bon jovi,7CNtnpBoG1lsUBWwpnJjwv,new jersey,1988-09-13 00:00:00+00:00,1988,58lV9VcRSjABbAbfWS6skp,316706,12,48,glam metal; rock,unknown
16flEBCtUF67V5yO0GxYWn,hangin' tough,new kids on the block,0W7mquARagPr9V1N0nHYgK,hangin' tough,1988-09-02 00:00:00+00:00,1988,55qiaow2sDYtjqu1mwRua6,256560,10,48,unknown,unknown
0UdqZQEbRWTkNXlh5kl2L8,all for you,janet jackson,6yJxXjxLIx0EHWAs6Wasyq,all for you,2001-04-24 00:00:00+00:00,2001,4qwGe91Bz9K2T8jXTZ815W,330026,20,48,new jack swing,female
3O9zeBmAi5JRBMSpIQGx2v,a view to a kill,duran duran,7xbWtTByfdMWFfxXmeFFl0,greatest,1998-11-03 00:00:00+00:00,1998,0lZoBs4Pzo7R89JM9lxwoT,217693,19,47,new wave; synthpop,unknown
0flZtKtmkZMNqFF7V7Yfmu,i like the way,hi-five,50q6yYmQ9Mzk4L95sxGXib,greatest hits,1994-10-10 00:00:00+00:00,1994,0EVUivUkugMtNF09L4QBMH,350266,12,47,new jack swing; quiet storm,unknown
1Oewmmr12xuhgzvUJ9Q0cf,surf city,jan & dean,7yzoaZNNZM1i4QV2vrgJeK,surf city and other swingin' cities,2010-01-01 00:00:00+00:00,2010,0pqGj6vO9YHsXuZmaJaP2Y,147266,12,47,doo-wop; surf rock,unknown
4VIpspaQ1frWWzTj8suyHR,torn between two lovers,mary macgregor,1EQEIZIv1DAyo62wmQlDhY,essential memories of love,2010-02-09 00:00:00+00:00,2010,6GlDsAkQHOmNgtUZdJ4Amq,230426,56,47,unknown,female
3EIodfe9XNJJCq9dIYg3ng,anything for you,miami sound machine,1QFhYMcCFGK1pVVwStxf4x,let it loose,1987-06-02 00:00:00+00:00,1987,18xgcedCGxFbqLbIQn5R8F,221866,10,47,unknown,unknown
1MA9StLzlFftLbuqOmoWij,cathy's clown,the everly brothers,3wWjXsqngYcPmd4hQzjNAD,the golden hits of the everly brothers,1962-06-01 00:00:00+00:00,1962,4ACplpEqD6JIVgKrafauzs,144013,12,47,doo-wop,unknown
6kAROIu6CLVjulTqSPYmAP,rag doll,frankie valli & the four seasons,0NUEQILaBzavnzcMEs4buZ,the very best of frankie valli & the 4 seasons,2003-01-14 00:00:00+00:00,2003,6mcrZQmgzFGRWf7C0SObou,181560,20,47,doo-wop; motown; northern soul,unknown
